user_id,week_number,employment_status,planned_hours_per_week,has_mentor,study_group_size,prior_experience,primary_device,course_difficulty,actual_hours_studied,exercise_success_rate,forum_posts,forum_views,lessons_completed_pct,dropped_out,week_start_date,is_week_3,is_working_full_time,is_beginner,has_support
61,6,не работает,12,False,3,базовый,desktop,6.0,7.9,0.68,0.0,0,61.0,True,2025-10-06,0,0,0,0
61,7,не работает,12,False,3,базовый,desktop,6.5,7.2,0.61,0.0,0,59.0,True,2025-10-13,0,0,0,0
61,8,не работает,12,False,3,базовый,desktop,6.9,6.8,0.61,0.0,0,67.0,True,2025-10-20,0,0,0,0
61,9,не работает,12,False,3,базовый,desktop,5.3,8.8,0.62,0.0,0,50.0,True,2025-10-27,0,0,0,0
61,10,не работает,12,False,3,базовый,desktop,6.3,7.5,0.7,0.0,0,71.0,True,2025-11-03,0,0,0,0
61,11,не работает,12,False,3,базовый,desktop,6.5,7.3,0.62,0.0,0,53.0,True,2025-11-10,0,0,0,0
61,12,не работает,12,False,3,базовый,desktop,6.3,7.5,0.7,0.0,0,62.0,True,2025-11-17,0,0,0,0
62,1,работает полный день,12,False,5,базовый,mobile,2.5,6.9,0.9,3.0,15,100.0,False,2025-09-01,0,1,0,1
62,2,работает полный день,12,False,5,базовый,mobile,2.4,6.9,0.81,6.0,42,87.0,False,2025-09-08,0,1,0,1
62,3,работает полный день,12,False,5,базовый,mobile,8.0,1.2,0.15,2.0,10,13.0,True,2025-09-15,1,1,0,1
62,4,работает полный день,12,False,5,базовый,mobile,7.3,3.4,0.07567229639199967,4.0,20,62.0,True,2025-09-22,0,1,0,1
62,5,работает полный день,12,False,5,базовый,mobile,6.6,3.9,0.75,1.0,5,79.0,True,2025-09-29,0,1,0,1
62,6,работает полный день,12,False,5,базовый,mobile,6.7,3.8,0.58,0.0,0,63.0,True,2025-10-06,0,1,0,1
62,7,работает полный день,12,False,5,базовый,mobile,5.4,,0.57,2.0,12,59.0,True,2025-10-13,0,1,0,1
62,8,работает полный день,12,False,5,базовый,mobile,6.2,4.2,0.61,5.0,35,60.0,True,2025-10-20,0,1,0,1
62,9,работает полный день,12,False,5,базовый,mobile,6.8,3.7,0.58,1.0,4,60.0,True,2025-10-27,0,1,0,1
62,10,работает полный день,12,False,5,базовый,mobile,5.1,5.0,0.74,2.0,14,,True,2025-11-03,0,1,0,1
62,11,работает полный день,12,False,5,базовый,mobile,5.6,4.6,0.71,1.0,3,56.0,True,2025-11-10,0,1,0,1
62,12,работает полный день,12,False,5,базовый,mobile,5.4,4.7,0.56,1.0,4,48.0,True,2025-11-17,0,1,0,1
63,1,работает полный день,15,False,3,новичок,tablet,2.4,8.7,0.76,2.0,10,74.0,False,2025-09-01,0,1,1,0
63,2,работает полный день,15,False,3,новичок,tablet,3.3,7.8,0.92,1.0,6,83.0,True,2025-09-08,0,1,1,0
63,3,работает полный день,15,False,3,новичок,tablet,8.3,1.3,0.15,0.0,0,15.0,True,2025-09-15,1,1,1,0
63,4,работает полный день,15,False,3,новичок,tablet,6.7,17.442436477878864,0.68,0.0,0,64.0,True,2025-09-22,0,1,1,0
63,5,работает полный день,15,False,3,новичок,tablet,6.1,5.3,0.65,0.0,0,73.0,True,2025-09-29,0,1,1,0
63,6,работает полный день,15,False,3,новичок,tablet,5.0,6.3,0.73,0.0,0,83.0,True,2025-10-06,0,1,1,0
63,7,работает полный день,15,False,3,новичок,tablet,5.3,6.0,0.06380857829646013,0.0,0,47.0,True,2025-10-13,0,1,1,0
63,8,работает полный день,15,False,3,новичок,tablet,6.4,5.0,0.6,0.0,0,81.0,True,2025-10-20,0,1,1,0
63,9,работает полный день,15,False,3,новичок,tablet,6.0,5.4,0.62,0.0,0,58.0,True,2025-10-27,0,1,1,0
63,10,работает полный день,15,False,3,новичок,tablet,6.4,5.0,0.57,0.0,0,46.0,True,2025-11-03,0,1,1,0
63,11,работает полный день,15,False,3,новичок,tablet,5.1,6.2,0.59,0.0,0,47.0,True,2025-11-10,0,1,1,0
63,12,работает полный день,15,False,3,новичок,tablet,5.2,6.2,,0.0,0,70.0,True,2025-11-17,0,1,1,0
64,1,не работает,12,False,5,новичок,mobile,2.7,12.3,0.95,4.0,20,100.0,False,2025-09-01,0,0,1,1
64,2,не работает,12,False,5,новичок,mobile,2.4,12.7,0.86,3.0,15,69.0,False,2025-09-08,0,0,1,1
64,3,не работает,12,False,5,новичок,mobile,7.5,4.2,0.15,,12,13.0,True,2025-09-15,1,0,1,1
64,4,не работает,12,False,5,новичок,mobile,13.223860632383861,7.1,0.58,3.0,12,48.0,True,2025-09-22,0,0,1,1
64,5,не работает,12,False,5,новичок,mobile,5.6,8.5,0.61,1.0,5,67.0,True,2025-09-29,0,0,1,1
64,6,не работает,12,False,5,новичок,mobile,6.3,7.6,0.57,0.0,0,66.0,True,2025-10-06,0,0,1,1
64,7,не работает,12,False,5,новичок,mobile,5.1,9.1,0.72,0.0,0,62.0,True,2025-10-13,0,0,1,1
64,8,не работает,12,False,5,новичок,mobile,5.5,8.6,0.72,2.0,6,72.0,True,2025-10-20,0,0,1,1
64,9,не работает,12,False,5,новичок,mobile,6.7,7.0,0.65,0.0,0,72.0,True,2025-10-27,0,0,1,1
64,10,не работает,12,False,5,новичок,mobile,6.2,7.6,0.65,5.0,15,57.0,True,2025-11-03,0,0,1,1
64,11,не работает,12,False,5,новичок,mobile,6.0,7.9,0.71,2.0,10,72.0,True,2025-11-10,0,0,1,1
64,12,не работает,12,False,5,новичок,mobile,5.8,8.2,0.63,0.0,0,57.0,True,2025-11-17,0,0,1,1
65,1,студент,15,False,5,новичок,mobile,2.8,15.3,0.92,5.0,15,96.0,False,2025-09-01,0,0,1,1
65,2,студент,15,False,5,новичок,mobile,3.4,14.2,0.93,2.0,8,86.0,False,2025-09-08,0,0,1,1
65,3,студент,15,False,5,новичок,mobile,7.7,4.9,0.15,2.0,8,13.0,True,2025-09-15,1,0,1,1
65,4,студент,15,False,5,новичок,mobile,6.8,8.5,0.69,4.0,16,67.0,True,2025-09-22,0,0,1,1
65,5,студент,15,False,5,новичок,mobile,5.4,11.0,0.57,3.0,9,61.0,True,2025-09-29,0,0,1,1
65,6,студент,15,False,5,новичок,mobile,6.7,8.7,0.7,1.0,3,61.0,True,2025-10-06,0,0,1,1
65,7,студент,15,False,5,новичок,mobile,5.2,11.3,0.73,0.0,0,72.0,True,2025-10-13,0,0,1,1
65,8,студент,15,False,5,новичок,mobile,5.7,10.4,,3.0,21,55.0,True,2025-10-20,0,0,1,1
65,9,студент,15,False,5,новичок,mobile,6.1,9.7,0.66,1.0,4,76.0,True,2025-10-27,0,0,1,1
65,10,студент,15,False,5,новичок,mobile,5.4,10.9,0.73,0.0,0,58.0,True,2025-11-03,0,0,1,1
65,11,студент,15,False,5,новичок,mobile,6.5,9.1,0.67,1.0,6,60.0,True,2025-11-10,0,0,1,1
65,12,студент,15,False,5,новичок,mobile,5.5,10.8,0.7,2.0,8,82.0,True,2025-11-17,0,0,1,1
66,1,не работает,8,False,3,новичок,desktop,2.5,8.4,0.9,4.0,28,83.0,False,2025-09-01,0,0,1,0
66,2,не работает,8,False,3,новичок,desktop,3.1,7.8,0.84,0.0,0,69.0,False,2025-09-08,0,0,1,0
66,3,не работает,8,False,3,новичок,desktop,8.2,2.3,0.15,0.0,0,14.0,True,2025-09-15,1,0,1,0
66,4,не работает,8,False,3,новичок,desktop,6.2,5.1,0.62,0.0,0,61.0,True,2025-09-22,0,0,1,0
66,5,не работает,8,False,3,новичок,desktop,6.0,5.3,0.59,0.0,0,70.0,True,2025-09-29,0,0,1,0
66,6,не работает,8,False,3,новичок,desktop,5.8,5.5,0.67,0.0,0,75.0,True,2025-10-06,0,0,1,0
66,7,не работает,8,False,3,новичок,desktop,6.8,4.6,0.66,0.0,0,70.0,True,2025-10-13,0,0,1,0
66,8,не работает,8,False,3,новичок,desktop,6.3,5.0,0.65,0.0,0,63.0,True,2025-10-20,0,0,1,0
66,9,не работает,8,False,3,новичок,desktop,5.0,6.1,0.62,0.0,0,58.0,True,2025-10-27,0,0,1,0
66,10,не работает,8,False,3,новичок,desktop,6.7,4.7,0.66,0.0,0,56.0,True,2025-11-03,0,0,1,0
66,11,не работает,8,False,3,новичок,desktop,6.9,4.5,0.020335959304837472,0.0,0,70.0,True,2025-11-10,0,0,1,0
66,12,не работает,8,False,3,новичок,desktop,5.8,5.4,0.61,0.0,0,71.0,True,2025-11-17,0,0,1,0
67,1,студент,8,False,5,базовый,desktop,2.7,8.2,0.92,2.0,10,100.0,False,2025-09-01,0,0,0,1
67,2,студент,8,False,5,базовый,desktop,2.4,8.4,0.92,3.0,21,83.0,False,2025-09-08,0,0,0,1
67,3,студент,8,False,5,базовый,desktop,8.8,2.0,0.34,4.0,16,29.0,True,2025-09-15,1,0,0,1
67,4,студент,8,False,5,базовый,desktop,6.1,5.2,0.65,0.0,0,59.0,True,2025-09-22,0,0,0,1
67,5,студент,8,False,5,базовый,desktop,6.0,5.3,0.56,1.0,3,60.0,True,2025-09-29,0,0,0,1
67,6,студент,8,False,5,базовый,desktop,6.9,4.5,,3.0,9,74.0,True,2025-10-06,0,0,0,1
67,7,студент,8,False,5,базовый,desktop,6.2,5.1,0.65,2.0,12,56.0,True,2025-10-13,0,0,0,1
67,8,студент,8,False,5,базовый,desktop,5.5,5.7,0.7,3.0,18,79.0,True,2025-10-20,0,0,0,1
67,9,студент,8,False,5,базовый,desktop,5.7,5.5,0.74,3.0,18,60.0,True,2025-10-27,0,0,0,1
67,10,студент,8,False,5,базовый,desktop,5.6,5.6,0.72,0.0,0,59.0,True,2025-11-03,0,0,0,1
67,11,студент,8,False,5,базовый,desktop,6.5,4.9,0.65,0.0,0,76.0,True,2025-11-10,0,0,0,1
67,12,студент,8,False,5,базовый,desktop,5.6,5.7,0.64,3.0,12,73.0,True,2025-11-17,0,0,0,1
68,1,работает полный день,12,False,1,базовый,desktop,2.1,7.2,0.76,1.0,7,62.0,False,2025-09-01,0,1,0,0
68,2,работает полный день,12,False,1,базовый,desktop,2.4,6.9,0.77,1.0,4,88.0,False,2025-09-08,0,1,0,0
68,3,работает полный день,12,False,1,базовый,desktop,8.0,1.2,0.15,0.0,0,12.0,True,2025-09-15,1,1,0,0
68,4,работает полный день,12,False,1,базовый,desktop,6.6,3.9,0.7,0.0,0,80.0,True,2025-09-22,0,1,0,0
68,5,работает полный день,12,False,1,базовый,desktop,6.7,3.8,0.67,0.0,0,72.0,True,2025-09-29,0,1,0,0
68,6,работает полный день,12,False,1,базовый,desktop,6.7,3.8,0.69,0.0,0,62.0,True,2025-10-06,0,1,0,0
68,7,работает полный день,12,False,1,базовый,desktop,6.5,3.9,0.61,0.0,0,56.0,True,2025-10-13,0,1,0,0
68,8,работает полный день,12,False,1,базовый,desktop,5.1,5.0,0.65,0.0,0,75.0,True,2025-10-20,0,1,0,0
68,9,работает полный день,12,False,1,базовый,desktop,5.3,4.8,0.56,0.0,0,52.0,True,2025-10-27,0,1,0,0
68,10,работает полный день,12,False,1,базовый,desktop,6.7,3.8,0.66,0.0,0,66.0,True,2025-11-03,0,1,0,0
68,11,работает полный день,12,False,1,базовый,desktop,6.8,,0.7,0.0,0,70.0,True,2025-11-10,0,1,0,0
68,12,работает полный день,12,False,1,базовый,desktop,6.2,24.300440957944776,0.57,0.0,0,60.0,True,2025-11-17,0,1,0,0
69,1,студент,8,True,5,базовый,desktop,2.8,8.1,0.79,4.0,20,84.0,False,2025-09-01,0,0,0,1
69,2,студент,8,True,5,базовый,desktop,2.5,8.4,0.79,4.0,28,73.0,False,2025-09-08,0,0,0,1
69,3,студент,8,True,5,базовый,desktop,8.2,2.4,0.52,5.0,20,48.0,True,2025-09-15,1,0,0,1
69,4,студент,8,True,5,базовый,desktop,7.2,4.2,0.68,0.0,0,68.0,True,2025-09-22,0,0,0,1
69,5,студент,8,True,5,базовый,desktop,5.8,5.5,0.72,0.0,0,84.0,True,2025-09-29,0,0,0,1
69,6,студент,8,True,5,базовый,desktop,5.9,5.4,0.65,1.0,7,62.0,True,2025-10-06,0,0,0,1
69,7,студент,8,True,5,базовый,desktop,5.7,5.6,0.69,3.0,21,75.0,True,2025-10-13,0,0,0,1
69,8,студент,8,True,5,базовый,desktop,5.8,5.5,0.6,3.0,18,55.0,True,2025-10-20,0,0,0,1
69,9,студент,8,True,5,базовый,desktop,5.5,5.7,0.68,5.0,35,70.0,True,2025-10-27,0,0,0,1
69,10,студент,8,True,5,базовый,desktop,6.2,5.1,0.64,2.0,8,58.0,True,2025-11-03,0,0,0,1
69,11,студент,8,True,5,базовый,desktop,5.7,5.5,,0.0,0,,True,2025-11-10,0,0,0,1
69,12,студент,8,True,5,базовый,desktop,6.2,5.1,0.68,0.0,0,64.0,True,2025-11-17,0,0,0,1
70,1,не работает,12,False,1,базовый,mobile,2.1,13.1,0.82,2.0,6,95.0,False,2025-09-01,0,0,0,0
70,2,не работает,12,False,1,базовый,mobile,3.2,11.6,0.92,1.0,3,88.0,False,2025-09-08,0,0,0,0
70,3,не работает,12,False,1,базовый,mobile,7.6,4.0,0.37,0.0,0,36.0,True,2025-09-15,1,0,0,0
70,4,не работает,12,False,1,базовый,mobile,6.6,7.1,0.68,0.0,0,59.0,True,2025-09-22,0,0,0,0
70,5,не работает,12,False,1,базовый,mobile,5.1,9.1,0.71,0.0,0,66.0,True,2025-09-29,0,0,0,0
70,6,не работает,12,False,1,базовый,mobile,5.6,8.5,0.64,0.0,0,73.0,True,2025-10-06,0,0,0,0
70,7,не работает,12,False,1,базовый,mobile,5.4,8.7,0.58,0.0,0,52.0,True,2025-10-13,0,0,0,0
70,8,не работает,12,False,1,базовый,mobile,6.9,6.7,0.59,0.0,0,47.0,True,2025-10-20,0,0,0,0
70,9,не работает,12,False,1,базовый,mobile,5.7,8.4,0.74,0.0,0,69.0,True,2025-10-27,0,0,0,0
70,10,не работает,12,False,1,базовый,mobile,5.9,8.0,0.62,0.0,0,50.0,True,2025-11-03,0,0,0,0
70,11,не работает,12,False,1,базовый,mobile,5.9,8.0,0.69,0.0,0,82.0,True,2025-11-10,0,0,0,0
70,12,не работает,12,False,1,базовый,mobile,6.0,7.9,0.57,0.0,0,68.0,True,2025-11-17,0,0,0,0
71,1,не работает,5,True,1,новичок,desktop,3.4,4.7,,2.0,10,87.0,False,2025-09-01,0,0,1,1
71,2,не работает,5,True,1,новичок,desktop,2.8,5.1,0.85,7.0,42,82.0,False,2025-09-08,0,0,1,1
71,3,не работает,5,True,1,новичок,desktop,7.9,1.6,0.19,6.0,42,19.0,True,2025-09-15,1,0,1,1
71,4,не работает,5,True,1,новичок,desktop,6.8,2.9,0.55,1.0,5,50.0,True,2025-09-22,0,0,1,1
71,5,не работает,5,True,1,новичок,desktop,5.5,3.6,0.62,5.0,15,72.0,True,2025-09-29,0,0,1,1
71,6,не работает,5,True,1,новичок,desktop,5.0,3.8,0.6,4.0,12,61.0,True,2025-10-06,0,0,1,1
71,7,не работает,5,True,1,новичок,desktop,6.8,2.9,0.57,0.0,0,48.0,True,2025-10-13,0,0,1,1
71,8,не работает,5,True,1,новичок,desktop,6.7,2.9,0.56,1.0,4,51.0,True,2025-10-20,0,0,1,1
71,9,не работает,5,True,1,новичок,desktop,7.0,2.8,0.67,2.0,12,64.0,True,2025-10-27,0,0,1,1
71,10,не работает,5,True,1,новичок,desktop,5.5,3.6,0.56,3.0,21,60.0,True,2025-11-03,0,0,1,1
71,11,не работает,5,True,1,новичок,desktop,5.4,3.6,0.65,1.0,6,68.0,True,2025-11-10,0,0,1,1
71,12,не работает,5,True,1,новичок,desktop,6.0,3.3,,0.0,0,77.0,True,2025-11-17,0,0,1,1
72,1,работает полный день,12,False,3,базовый,desktop,2.1,7.1,0.84,1.0,5,75.0,False,2025-09-01,0,1,0,0
72,2,работает полный день,12,False,3,базовый,desktop,2.8,,0.85,2.0,12,98.0,False,2025-09-08,0,1,0,0
72,3,работает полный день,12,False,3,базовый,desktop,7.8,1.2,0.15,0.0,0,16.0,True,2025-09-15,1,1,0,0
72,4,работает полный день,12,False,3,базовый,desktop,6.1,4.3,0.69,0.0,0,74.0,True,2025-09-22,0,1,0,0
72,5,работает полный день,12,False,3,базовый,desktop,5.6,4.6,0.74,0.0,0,85.0,True,2025-09-29,0,1,0,0
72,6,работает полный день,12,False,3,базовый,desktop,6.0,4.3,0.68,0.0,0,75.0,True,2025-10-06,0,1,0,0
72,7,работает полный день,12,False,3,базовый,desktop,6.4,4.0,0.67,0.0,0,56.0,True,2025-10-13,0,1,0,0
72,8,работает полный день,12,False,3,базовый,desktop,5.1,18.885733826918383,0.67,0.0,0,73.0,True,2025-10-20,0,1,0,0
72,9,работает полный день,12,False,3,базовый,desktop,6.7,3.8,0.56,0.0,0,63.0,True,2025-10-27,0,1,0,0
72,10,работает полный день,12,False,3,базовый,desktop,5.6,4.6,0.74,0.0,0,78.0,True,2025-11-03,0,1,0,0
72,11,работает полный день,12,False,3,базовый,desktop,5.1,4.9,0.59,0.0,0,55.0,True,2025-11-10,0,1,0,0
72,12,работает полный день,12,False,3,базовый,desktop,6.1,4.3,0.58,0.0,0,52.0,True,2025-11-17,0,1,0,0
73,1,работает полный день,15,False,1,базовый,desktop,3.3,,0.92,1.0,5,85.0,False,2025-09-01,0,1,0,0
73,2,работает полный день,15,False,1,базовый,desktop,2.4,8.6,0.85,3.0,15,91.0,False,2025-09-08,0,1,0,0
73,3,работает полный день,15,False,1,базовый,desktop,8.5,1.3,0.2,0.0,0,22.0,True,2025-09-15,1,1,0,0
73,4,работает полный день,15,False,1,базовый,desktop,7.0,4.5,0.65,0.0,0,60.0,True,2025-09-22,0,1,0,0
73,5,работает полный день,15,False,1,базовый,desktop,5.6,5.8,0.64,0.0,0,69.0,True,2025-09-29,0,1,0,0
73,6,работает полный день,15,False,1,базовый,desktop,6.7,4.8,0.56,0.0,0,,True,2025-10-06,0,1,0,0
73,7,работает полный день,15,False,1,базовый,desktop,6.2,5.2,0.73,,0,63.0,True,2025-10-13,0,1,0,0
73,8,работает полный день,15,False,1,базовый,desktop,5.0,6.3,0.6,0.0,0,60.0,True,2025-10-20,0,1,0,0
73,9,работает полный день,15,False,1,базовый,desktop,6.1,5.3,0.68,0.0,0,68.0,True,2025-10-27,0,1,0,0
73,10,работает полный день,15,False,1,базовый,desktop,5.9,5.5,0.61,0.0,0,71.0,True,2025-11-03,0,1,0,0
73,11,работает полный день,15,False,1,базовый,desktop,5.6,5.7,0.6,0.0,0,59.0,True,2025-11-10,0,1,0,0
73,12,работает полный день,15,False,1,базовый,desktop,5.9,5.5,0.58,0.0,0,53.0,True,2025-11-17,0,1,0,0
74,1,студент,12,False,1,новичок,mobile,2.4,12.7,0.91,0.0,0,100.0,False,2025-09-01,0,0,1,0
74,2,студент,12,False,1,новичок,mobile,2.7,12.3,0.81,1.0,3,87.0,False,2025-09-08,0,0,1,0
74,3,студент,12,False,1,новичок,mobile,7.7,4.0,0.15,0.0,0,14.0,True,2025-09-15,1,0,1,0
74,4,студент,12,False,1,новичок,mobile,6.7,7.0,0.52,0.0,0,55.0,True,2025-09-22,0,0,1,0
74,5,студент,12,False,1,новичок,mobile,5.3,8.9,,0.0,0,73.0,True,2025-09-29,0,0,1,0
74,6,студент,12,False,1,новичок,mobile,6.2,7.6,0.59,0.0,0,58.0,True,2025-10-06,0,0,1,0
74,7,студент,12,False,1,новичок,mobile,5.3,8.9,0.63,0.0,0,70.0,True,2025-10-13,0,0,1,0
74,8,студент,12,False,1,новичок,mobile,6.7,7.0,0.69,0.0,0,58.0,True,2025-10-20,0,0,1,0
74,9,студент,12,False,1,новичок,mobile,6.9,27.337032889640664,0.05972670549939512,0.0,0,62.0,True,2025-10-27,0,0,1,0
74,10,студент,12,False,1,новичок,mobile,5.9,8.0,0.71,0.0,0,73.0,True,2025-11-03,0,0,1,0
74,11,студент,12,False,1,новичок,mobile,5.0,9.2,0.69,0.0,0,75.0,True,2025-11-10,0,0,1,0
74,12,студент,12,False,1,новичок,mobile,5.8,48.265920102201164,0.62,0.0,0,50.0,True,2025-11-17,0,0,1,0
75,1,не работает,12,False,1,базовый,tablet,3.4,11.4,0.84,0.0,0,79.0,False,2025-09-01,0,0,0,0
75,2,не работает,12,False,1,базовый,tablet,2.9,12.0,0.92,2.0,12,100.0,False,2025-09-08,0,0,0,0
75,3,не работает,12,False,1,базовый,tablet,8.3,3.4,0.21,0.0,0,25.0,True,2025-09-15,1,0,0,0
75,4,не работает,12,False,1,базовый,tablet,7.0,6.6,0.66,0.0,0,72.0,True,2025-09-22,0,0,0,0
75,5,не работает,12,False,1,базовый,tablet,6.4,7.4,0.6,0.0,0,55.0,True,2025-09-29,0,0,0,0
75,6,не работает,12,False,1,базовый,tablet,5.2,9.0,0.55,0.0,0,47.0,True,2025-10-06,0,0,0,0
75,7,не работает,12,False,1,базовый,tablet,5.9,8.1,,0.0,0,53.0,True,2025-10-13,0,0,0,0
75,8,не работает,12,False,1,базовый,tablet,6.6,7.1,0.6,0.0,0,58.0,True,2025-10-20,0,0,0,0
75,9,не работает,12,False,1,базовый,tablet,6.8,6.9,0.6,0.0,0,61.0,True,2025-10-27,0,0,0,0
75,10,не работает,12,False,1,базовый,tablet,5.5,8.6,0.68,0.0,0,54.0,True,2025-11-03,0,0,0,0
75,11,не работает,12,False,1,базовый,tablet,6.0,7.9,0.67,0.0,0,70.0,True,2025-11-10,0,0,0,0
75,12,не работает,12,False,1,базовый,tablet,6.1,7.8,0.57,0.0,0,62.0,True,2025-11-17,0,0,0,0
76,1,не работает,15,True,3,средний,desktop,2.2,16.2,0.86,1.0,3,100.0,False,2025-09-01,0,0,0,1
76,2,не работает,15,True,3,средний,desktop,2.9,15.0,0.8,0.0,0,81.0,True,2025-09-08,0,0,0,1
76,3,не работает,15,True,3,средний,desktop,8.6,4.0,0.49,4.0,16,53.0,False,2025-09-15,1,0,0,1
76,4,не работает,15,True,3,средний,desktop,6.8,8.6,0.57,2.0,8,63.0,False,2025-09-22,0,0,0,1
76,5,не работает,15,True,3,средний,desktop,6.7,8.8,0.56,3.0,18,,False,2025-09-29,0,0,0,1
76,6,не работает,15,True,3,средний,desktop,6.9,8.4,0.59,2.0,14,62.0,True,2025-10-06,0,0,0,1
76,7,не работает,15,True,3,средний,desktop,5.4,10.9,0.58,3.0,9,61.0,True,2025-10-13,0,0,0,1
76,8,не работает,15,True,3,средний,desktop,5.7,10.4,0.72,3.0,12,57.0,True,2025-10-20,0,0,0,1
76,9,не работает,15,True,3,средний,desktop,5.6,10.6,0.62,2.0,8,56.0,True,2025-10-27,0,0,0,1
76,10,не работает,15,True,3,средний,desktop,5.4,10.9,0.74,1.0,6,65.0,True,2025-11-03,0,0,0,1
76,11,не работает,15,True,3,средний,desktop,5.9,10.1,0.74,2.0,12,68.0,True,2025-11-10,0,0,0,1
76,12,не работает,15,True,3,средний,desktop,5.3,11.1,0.57,2.0,10,48.0,True,2025-11-17,0,0,0,1
77,1,не работает,15,False,1,новичок,desktop,2.2,16.2,0.82,0.0,0,73.0,False,2025-09-01,0,0,1,0
77,2,не работает,15,False,1,новичок,desktop,2.1,16.4,0.84,4.0,20,90.0,False,2025-09-08,0,0,1,0
77,3,не работает,15,False,1,новичок,desktop,8.5,4.0,0.15,0.0,0,12.0,True,2025-09-15,1,0,1,0
77,4,не работает,15,False,1,новичок,desktop,6.2,55.01646521688591,0.66,0.0,0,76.0,True,2025-09-22,0,0,1,0
77,5,не работает,15,False,1,новичок,desktop,6.3,9.5,0.64,0.0,0,62.0,True,2025-09-29,0,0,1,0
77,6,не работает,15,False,1,новичок,desktop,6.1,9.7,0.57,0.0,0,,True,2025-10-06,0,0,1,0
77,7,не работает,15,False,1,новичок,desktop,5.3,11.0,0.72,0.0,0,79.0,True,2025-10-13,0,0,1,0
77,8,не работает,15,False,1,новичок,desktop,5.9,10.0,0.73,0.0,0,65.0,True,2025-10-20,0,0,1,0
77,9,не работает,15,False,1,новичок,desktop,6.3,9.5,0.69,0.0,0,62.0,True,2025-10-27,0,0,1,0
77,10,не работает,15,False,1,новичок,desktop,5.1,11.5,0.63,0.0,0,65.0,True,2025-11-03,0,0,1,0
77,11,не работает,15,False,1,новичок,desktop,5.2,11.2,0.73,0.0,0,85.0,True,2025-11-10,0,0,1,0
77,12,не работает,15,False,1,новичок,desktop,5.8,10.2,0.67,0.0,0,56.0,True,2025-11-17,0,0,1,0
78,1,работает неполный день,20,True,1,базовый,desktop,2.6,15.0,0.89,1.0,7,98.0,False,2025-09-01,0,0,0,1
78,2,работает неполный день,20,True,1,базовый,desktop,3.5,13.7,0.94,1.0,5,79.0,False,2025-09-08,0,0,0,1
78,3,работает неполный день,20,True,1,базовый,desktop,7.8,4.7,0.4,1.0,5,38.0,False,2025-09-15,1,0,0,1
78,4,работает неполный день,20,True,1,базовый,desktop,6.2,9.2,0.7,2.0,12,57.0,False,2025-09-22,0,0,0,1
78,5,работает неполный день,20,True,1,базовый,desktop,12.205047100275303,8.7,0.6,2.0,6,62.0,False,2025-09-29,0,0,0,1
78,6,работает неполный день,20,True,1,базовый,desktop,6.5,8.8,0.65,0.0,0,67.0,False,2025-10-06,0,0,0,1
78,7,работает неполный день,20,True,1,базовый,desktop,5.9,9.7,0.71,4.0,16,74.0,False,2025-10-13,0,0,0,1
78,8,работает неполный день,20,True,1,базовый,desktop,5.3,10.7,0.68,0.0,0,71.0,False,2025-10-20,0,0,0,1
78,9,работает неполный день,20,True,1,базовый,desktop,5.7,10.1,0.58,3.0,15,63.0,False,2025-10-27,0,0,0,1
78,10,работает неполный день,20,True,1,базовый,desktop,6.5,8.8,0.58,0.0,0,46.0,False,2025-11-03,0,0,0,1
78,11,работает неполный день,20,True,1,базовый,desktop,6.0,9.5,0.55,2.0,8,60.0,False,2025-11-10,0,0,0,1
78,12,работает неполный день,20,True,1,базовый,desktop,5.4,10.6,0.62,1.0,7,63.0,False,2025-11-17,0,0,0,1
79,1,работает полный день,12,True,5,новичок,mobile,3.1,6.4,0.07930996178910643,2.0,8,97.0,False,2025-09-01,0,1,1,1
79,2,работает полный день,12,True,5,новичок,mobile,3.1,6.4,0.87,2.0,8,77.0,False,2025-09-08,0,1,1,1
79,3,работает полный день,12,True,5,новичок,mobile,8.3,1.9,0.15,2.0,6,12.0,False,2025-09-15,1,1,1,1
79,4,работает полный день,12,True,5,новичок,mobile,6.3,4.1,0.56,0.0,0,55.0,False,2025-09-22,0,1,1,1
79,5,работает полный день,12,True,5,новичок,mobile,6.4,4.0,0.63,1.0,3,,False,2025-09-29,0,1,1,1
79,6,работает полный день,12,True,5,новичок,mobile,6.4,4.0,0.64,3.0,18,,False,2025-10-06,0,1,1,1
79,7,работает полный день,12,True,5,новичок,mobile,6.2,4.2,0.73,0.0,0,67.0,False,2025-10-13,0,1,1,1
79,8,работает полный день,12,True,5,новичок,mobile,6.1,4.3,0.75,3.0,12,66.0,False,2025-10-20,0,1,1,1
79,9,работает полный день,12,True,5,новичок,mobile,5.2,4.9,0.69,1.0,4,82.0,False,2025-10-27,0,1,1,1
79,10,работает полный день,12,True,5,новичок,mobile,7.0,3.6,0.68,1.0,4,57.0,False,2025-11-03,0,1,1,1
79,11,работает полный день,12,True,5,новичок,mobile,5.7,4.5,0.7,3.0,21,78.0,False,2025-11-10,0,1,1,1
79,12,работает полный день,12,True,5,новичок,mobile,6.3,4.1,0.69,1.0,7,77.0,False,2025-11-17,0,1,1,1
80,1,работает полный день,20,True,1,базовый,desktop,3.0,10.8,0.75,1.0,3,,True,2025-09-01,0,1,0,1
80,2,работает полный день,20,True,1,базовый,desktop,2.0,12.0,0.76,7.0,28,84.0,True,2025-09-08,0,1,0,1
