id,premium,name,department,has_test,response_letter_required,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,area.id,area.name,area.url,salary.from,salary.to,salary.currency,salary.gross,type.id,type.name,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,employer.vacancies_url,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,salary,department.id,department.name,address.city,address.street,address.building,address.lat,address.lng,address.description,address.raw,address.metro,address.metro_stations,address.id,employer.logo_urls,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,insider_interview.id,insider_interview.url
76506749,False,Data Scientist,,False,False,,,,2023-02-20T19:07:43+0300,2023-02-20T19:07:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76506749,,https://api.hh.ru/vacancies/76506749?host=hh.ru,,https://hh.ru/vacancy/76506749,[],,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://hhcdn.ru/employer-logo-original/1033849.png,https://hhcdn.ru/employer-logo/5756156.png,https://hhcdn.ru/employer-logo/5756157.png,https://api.hh.ru/vacancies?employer_id=3529,True,"Навыки и опыт работы: Опыт работы в области <highlighttext>Data</highlighttext> Science от 2 лет. Хорошее знание алгоритмов машинного обучения, нейронных сетей. ","Исследование источников данных, обеспечение сбора данных. Составление требований для <highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext> по разработке новых витрин/объектов. Построение и проверка гипотез...",fullDay,Полный день,,3529-3529-it,Сбер. IT,,,,,,,,,,,,,,,,,,,
76978126,False,Data Engineer (ETL),,False,False,,,,2023-02-14T15:39:54+0300,2023-02-14T15:39:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76978126,,https://api.hh.ru/vacancies/76978126?host=hh.ru,,https://hh.ru/vacancy/76978126,[],,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,1,Москва,https://api.hh.ru/areas/1,150000.0,,RUR,False,open,Открытая,1532045,Carprice,https://api.hh.ru/employers/1532045,https://hh.ru/employer/1532045,https://hhcdn.ru/employer-logo-original/509663.png,https://hhcdn.ru/employer-logo/2480405.png,https://hhcdn.ru/employer-logo/2480406.png,https://api.hh.ru/vacancies?employer_id=1532045,True,"1-2 года опыта работы в роли дата <highlighttext>инженера</highlighttext>. Опыт работы с аналитическими хранилищами, знание теории БД, хорошее знание SQL. ","Развертка etl с нуля для нового dwh. Импорт данных из appmetrica, google таблиц, exponea. Анализ требований к витринам данных (взаимодействие...",remote,Удаленная работа,,,,,,,,,,,,,,,,,,,,,,
77144116,False,Data Engineer,,False,False,,,,2023-02-26T17:02:53+0300,2023-02-26T17:02:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77144116,,https://api.hh.ru/vacancies/77144116?host=hh.ru,,https://hh.ru/vacancy/77144116,[],,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,5569859,ARK,https://api.hh.ru/employers/5569859,https://hh.ru/employer/5569859,https://hhcdn.ru/employer-logo-original/1004595.jpg,https://hhcdn.ru/employer-logo/5639160.jpeg,https://hhcdn.ru/employer-logo/5639161.jpeg,https://api.hh.ru/vacancies?employer_id=5569859,True,Опыт разработки витрин данных и SQL-запросов (MS SQL/Teradata). Опыт работы с большими объемами данных и оптимизация запросов. ,"Разработка витрин данных Teradata, MS SQL. Поддержка пользователей при работе с инструментами отчетности (вопросы управления доступом, корректности данных, скорости работы...",remote,Удаленная работа,,,,Москва,Ленинградский проспект,37,55.792108,37.540757,,"Москва, Ленинградский проспект, 37",,[],11306569,,,,,,,,,
75656476,False,Data Quality Engineer,,False,False,,,,2023-02-21T09:22:59+0300,2023-02-21T09:22:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=75656476,,https://api.hh.ru/vacancies/75656476?host=hh.ru,,https://hh.ru/vacancy/75656476,[],,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,2,Санкт-Петербург,https://api.hh.ru/areas/2,,,,,open,Открытая,22494,Неофлекс,https://api.hh.ru/employers/22494,https://hh.ru/employer/22494,https://hhcdn.ru/employer-logo-original/805836.jpg,https://hhcdn.ru/employer-logo/3664231.jpeg,https://hhcdn.ru/employer-logo/3664232.jpeg,https://api.hh.ru/vacancies?employer_id=22494,True,"Уверенные знания SQL. Начальные знания Python. Опыт работы с различными СУБД. Опыт составления чек-листов, тест-кейсов, тест-планов и...",Выстраивать методологию тестирования данных на проекте. Проводить анализ загруженных данных/ витрин на предмет качества. На основе проведенного анализа составлять тест...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
76674451,False,Data scientist (math modeling),,False,False,,,,2023-02-06T16:33:12+0300,2023-02-06T16:33:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76674451,,https://api.hh.ru/vacancies/76674451?host=hh.ru,,https://hh.ru/vacancy/76674451,[],,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,1,Москва,https://api.hh.ru/areas/1,4000.0,10000.0,USD,True,open,Открытая,8883381,ITSS,https://api.hh.ru/employers/8883381,https://hh.ru/employer/8883381,https://hhcdn.ru/employer-logo-original/965342.jpg,https://hhcdn.ru/employer-logo/5478872.jpeg,https://hhcdn.ru/employer-logo/5478873.jpeg,https://api.hh.ru/vacancies?employer_id=8883381,True,"Высшее образование (желательно наличие ученой степени) в таких предметных областях, как: математика, финансы или экономика, информатика, физика, <highlighttext>инженерия</highlighttext> или аналогичные. ",Построение алгоритмических математических моделей. Проведение исследований академической литературы по количественным финансам; изучение новых данных. Применение синергии инновационных методов в прикладной...,remote,Удаленная работа,,,,,,,,,,,,,,,,,,,,,,
73888449,False,Data Engineer,,False,False,,,,2023-02-17T20:25:32+0300,2023-02-17T20:25:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73888449,,https://api.hh.ru/vacancies/73888449?host=hh.ru,,https://hh.ru/vacancy/73888449,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,78638,Тинькофф,https://api.hh.ru/employers/78638,https://hh.ru/employer/78638,https://hhcdn.ru/employer-logo-original/753000.png,https://hhcdn.ru/employer-logo/3452961.png,https://hhcdn.ru/employer-logo/3452962.png,https://api.hh.ru/vacancies?employer_id=78638,True,"Знание одного из языков программирования: Python, Java, Go. Знание основ ООП, теории алгоритмов, структур данных. Знание SQL. Опыт написания процессов...",Участие в разработке ядра продуктов <highlighttext>Data</highlighttext> Platform. Разработка и оптимизация процессов выгрузки данных.,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
76168231,False,Data/ML engineer,,True,False,,,,2023-02-20T08:46:43+0300,2023-02-20T08:46:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76168231,,https://api.hh.ru/vacancies/76168231?host=hh.ru,,https://hh.ru/vacancy/76168231,[],,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,4880,Детский Мир,https://api.hh.ru/employers/4880,https://hh.ru/employer/4880,https://hhcdn.ru/employer-logo-original/674241.png,https://hhcdn.ru/employer-logo/3138096.png,https://hhcdn.ru/employer-logo/3138097.png,https://api.hh.ru/vacancies?employer_id=4880,True,Опыт участия в проектах построения DWH и <highlighttext>Data</highlighttext> Lake в роли ETL-разработчика – от 2 лет. Умение писать чистый поддерживаемый...,"Проектирование, разработка и поддержка витрины данных для целей маркетинговых промо-кампаний. Операционализация моделей машинного обучения от команды DS. ",fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
72312345,False,Data Engineer,,False,False,,,,2023-02-06T17:37:22+0300,2023-02-06T17:37:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72312345,,https://api.hh.ru/vacancies/72312345?host=hh.ru,,https://hh.ru/vacancy/72312345,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,200000.0,,RUR,False,open,Открытая,2223982,Rubbles,https://api.hh.ru/employers/2223982,https://hh.ru/employer/2223982,https://hhcdn.ru/employer-logo-original/886758.png,https://hhcdn.ru/employer-logo/3987731.png,https://hhcdn.ru/employer-logo/3987732.png,https://api.hh.ru/vacancies?employer_id=2223982,True,"Уверенные знания Python 3.7 + Spark 2.4 / Spark 3.0 (структуры данных, алгоритмы, концепции языка). Уверенные знания SQL...","Разработка и развитие платформы прогнозирования – архитектура и реализация инструментов для построения ML-пайплайнов (подготовка данных, сбор фичей, обучение моделей, применение...",fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
77215006,False,Scala Data Engineer,,False,False,,,,2023-02-20T13:26:15+0300,2023-02-20T13:26:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77215006,,https://api.hh.ru/vacancies/77215006?host=hh.ru,,https://hh.ru/vacancy/77215006,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3127,МегаФон,https://api.hh.ru/employers/3127,https://hh.ru/employer/3127,https://hhcdn.ru/employer-logo-original/826622.png,https://hhcdn.ru/employer-logo/3747371.png,https://hhcdn.ru/employer-logo/3747372.png,https://api.hh.ru/vacancies?employer_id=3127,True,Опыт разработки на Scala / Java от 3 лет. Опыт работы со Spark от 1 года. Понимание принципов оптимизации обработки данных...,Разрабатывать MLOps/autoML платформы. Проектировать структуры хранения и представления данных. Разрабатывать промышленные сервисы распределенной обработки данных для поставки данных на...,remote,Удаленная работа,,mgfn-3127-it,"МегаФон, IT",,,,,,,,,,,,,,,,,,31119,https://hh.ru/interview/31119?employerId=3127
71322369,False,Data Scientist Middle/Senior,,False,False,,,,2023-02-22T11:08:18+0300,2023-02-22T11:08:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71322369,,https://api.hh.ru/vacancies/71322369?host=hh.ru,,https://hh.ru/vacancy/71322369,[],,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,2624085,Вкусно — и точка,https://api.hh.ru/employers/2624085,https://hh.ru/employer/2624085,,,,https://api.hh.ru/vacancies?employer_id=2624085,True,...on large scale <highlighttext>data</highlighttext> sets. Must have proven ability to merge and transform disparate internal & external <highlighttext>data</highlighttext> sets together to...,...<highlighttext>data</highlighttext> products. <highlighttext>Engineer</highlighttext> features by using their business acumen to find new ways to combine disparate internal and external <highlighttext>data</highlighttext>...,fullDay,Полный день,,,,Москва,Валовая улица,26,55.730639,37.62819,,"Москва, Валовая улица, 26",,"[{'station_name': 'Добрынинская', 'line_name': 'Кольцевая', 'station_id': '5.36', 'line_id': '5', 'lat': 55.728994, 'lng': 37.622533}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}, {'station_name': 'Серпуховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.37', 'line_id': '9', 'lat': 55.726548, 'lng': 37.624792}]",11576157,,Добрынинская,Кольцевая,5.36,5,55.728994,37.622533,,
77226301,False,Data Engineer / Python middle developer,,False,False,,,,2023-02-20T15:43:53+0300,2023-02-20T15:43:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77226301,,https://api.hh.ru/vacancies/77226301?host=hh.ru,,https://hh.ru/vacancy/77226301,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,2,Санкт-Петербург,https://api.hh.ru/areas/2,,,,,open,Открытая,22494,Неофлекс,https://api.hh.ru/employers/22494,https://hh.ru/employer/22494,https://hhcdn.ru/employer-logo-original/805836.jpg,https://hhcdn.ru/employer-logo/3664231.jpeg,https://hhcdn.ru/employer-logo/3664232.jpeg,https://api.hh.ru/vacancies?employer_id=22494,True,"Знание и понимание Apache Airflow, Apache Kafka, Docker. Опыт решения ETL/<highlighttext>data</highlighttext> <highlighttext>engineering</highlighttext> задач. Знание скриптовых языков (Bash) Git. ","Реализацией процессов обработки данных в гетерогенной среде с помощью Python/Spark. Построением ETL процессов. Работой с Airflow, написанием кастомных операторов...",fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
77128511,False,Data engineer (Anti-Fraud),,False,False,,,,2023-02-17T12:56:28+0300,2023-02-17T12:56:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77128511,,https://api.hh.ru/vacancies/77128511?host=hh.ru,,https://hh.ru/vacancy/77128511,[],,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://hhcdn.ru/employer-logo-original/1033849.png,https://hhcdn.ru/employer-logo/5756156.png,https://hhcdn.ru/employer-logo/5756157.png,https://api.hh.ru/vacancies?employer_id=3529,True,"Опыт промышленной разработки на стеке Java/Scala/Python. Практический опыт разработки приложений с использованием инструментов Spark Streaming, Hbase, Spark, Kafka...",Создание и развитие ETL слоя (Airflow). Покрытие тестами свих решений. Участие в проработке архитектуры. Разработка и поддержка микросервисов для работы...,fullDay,Полный день,,3529-3529-it,Сбер. IT,,,,,,,,,,,,,,,,,,,
77197696,False,Data Engineer (Комплаенс),,False,False,,,,2023-02-20T10:03:16+0300,2023-02-20T10:03:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77197696,,https://api.hh.ru/vacancies/77197696?host=hh.ru,,https://hh.ru/vacancy/77197696,[],,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://hhcdn.ru/employer-logo-original/1033849.png,https://hhcdn.ru/employer-logo/5756156.png,https://hhcdn.ru/employer-logo/5756157.png,https://api.hh.ru/vacancies?employer_id=3529,True,"Hadoop, ANSI SQL, PL/SQL, PL/pgSQL, Java, Python, ETL. Владение SQL. Навыки проектирования баз данных. Знания в области мат. ","Аналитика источников и подготовка технических требования на их использование. Разработка витрин данных для построения отчетности, исследований и интеграционных потоков. ",fullDay,Полный день,,3529-3529-it,Сбер. IT,,,,,,,,,,,,,,,,,,,
69614008,False,Senior Data Engineer (DataPlatform team),,False,False,,,,2023-02-20T09:45:28+0300,2023-02-20T09:45:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69614008,,https://api.hh.ru/vacancies/69614008?host=hh.ru,,https://hh.ru/vacancy/69614008,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,1829949,Звук,https://api.hh.ru/employers/1829949,https://hh.ru/employer/1829949,https://hhcdn.ru/employer-logo-original/953968.png,https://hhcdn.ru/employer-logo/4256404.png,https://hhcdn.ru/employer-logo/4256405.png,https://api.hh.ru/vacancies?employer_id=1829949,True,"Релевантный опыт работы от 2-х лет. Опыт создания ETL-процедур. Опыт работы с batch обработкой данных. Знание Python, SQL. ",Участвовать в трансформации ETL из родного overnight batching в модный молодёжный realtime streaming. Разрабатывать self-service инструменты платформы данных для...,fullDay,Полный день,,,,Москва,Поклонная улица,3,55.736174,37.533185,,"Москва, Поклонная улица, 3",,"[{'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, {'station_name': 'Кутузовская', 'line_name': 'МЦК', 'station_id': '95.536', 'line_id': '95', 'lat': 55.740833, 'lng': 37.533333}, {'station_name': 'Парк Победы', 'line_name': 'Арбатско-Покровская', 'station_id': '3.173', 'line_id': '3', 'lat': 55.735679, 'lng': 37.516865}, {'station_name': 'Студенческая', 'line_name': 'Филевская', 'station_id': '4.136', 'line_id': '4', 'lat': 55.738761, 'lng': 37.54842}]",4429151,,Кутузовская,Филевская,4.73,4,55.740544,37.5341,,
77298997,False,Аналитик данных (middle),,False,False,,,,2023-02-21T18:08:59+0300,2023-02-21T18:08:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77298997,,https://api.hh.ru/vacancies/77298997?host=hh.ru,,https://hh.ru/vacancy/77298997,[],,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,1,Москва,https://api.hh.ru/areas/1,150000.0,,RUR,False,open,Открытая,109654,Stone Hedge,https://api.hh.ru/employers/109654,https://hh.ru/employer/109654,https://hhcdn.ru/employer-logo-original/207750.jpg,https://hhcdn.ru/employer-logo/860645.jpeg,https://hhcdn.ru/employer-logo/860646.jpeg,https://api.hh.ru/vacancies?employer_id=109654,True,Опыт работы от 1 года аналитиком данных (<highlighttext>Data</highlighttext> Analyst) / BI-разработчиком (BI Developer) / <highlighttext>Data</highlighttext>-<highlighttext>инженером</highlighttext> (<highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext>) / <highlighttext>Data</highlighttext> scientistом. ,Расширение контура DWH/BI за счёт сбора фактического <highlighttext>Data</highlighttext> Management и составления ТЗ. Построение новых и оптимизация имеющихся витрин в...,fullDay,Полный день,,,,Москва,Нижняя Красносельская улица,,55.775864,37.671013,,"Москва, Нижняя Красносельская улица",,"[{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, {'station_name': 'Красносельская', 'line_name': 'Сокольническая', 'station_id': '1.60', 'line_id': '1', 'lat': 55.780014, 'lng': 37.666097}]",770993,,Бауманская,Арбатско-Покровская,3.17,3,55.772405,37.67904,,
77238878,False,Data Engineer в команду ComplianceTeam,,False,False,,,,2023-02-20T18:59:46+0300,2023-02-20T18:59:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77238878,,https://api.hh.ru/vacancies/77238878?host=hh.ru,,https://hh.ru/vacancy/77238878,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,4023,Райффайзен Банк,https://api.hh.ru/employers/4023,https://hh.ru/employer/4023,https://hhcdn.ru/employer-logo-original/1049044.png,https://hhcdn.ru/employer-logo/5816829.png,https://hhcdn.ru/employer-logo/5816830.png,https://api.hh.ru/vacancies?employer_id=4023,True,"Знание технологий Big <highlighttext>Data</highlighttext> (HDFS/Hive/Spark/airflow/NiFi/Greenplum). Умение писать код на Python, SQL. Умение использовать git, docker. ","Мы стартуем миграцию наших процессов на технологии <highlighttext>Data</highlighttext> Lake (HDFS/Hive/Spark/airflow/NiFi/Greenplum) и ищем разработчика, который поможет...",fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
76958463,False,Data Engineer,,False,False,,,,2023-02-14T10:52:43+0300,2023-02-14T10:52:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76958463,,https://api.hh.ru/vacancies/76958463?host=hh.ru,,https://hh.ru/vacancy/76958463,[],,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,4112759,Лаборатория Наносемантика,https://api.hh.ru/employers/4112759,https://hh.ru/employer/4112759,https://hhcdn.ru/employer-logo-original/828261.png,https://hhcdn.ru/employer-logo/3753927.png,https://hhcdn.ru/employer-logo/3753928.png,https://api.hh.ru/vacancies?employer_id=4112759,True,"Владение Python 3 и инструментами для анализа данных (numpy, scipy). Владение jupyter и matplotlib. Знакомство с основными принципами машинного обучения...",Cбор и разметка датасетов совместно с исследователями для задач проекта. Cкоринг ML моделей. Работа с краудсорсинговыми платформами по разметке данных...,fullDay,Полный день,,,,Москва,Верейская улица,29с134,55.709444,37.442302,,"Москва, Верейская улица, 29с134",,[],2756547,,,,,,,,,
73186377,False,Data Engineer DWH,,False,False,,,,2023-02-16T16:34:12+0300,2023-02-16T16:34:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73186377,,https://api.hh.ru/vacancies/73186377?host=hh.ru,,https://hh.ru/vacancy/73186377,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,5488399,Самокат (ООО Умное пространство),https://api.hh.ru/employers/5488399,https://hh.ru/employer/5488399,https://hhcdn.ru/employer-logo-original/875881.png,https://hhcdn.ru/employer-logo/3944399.png,https://hhcdn.ru/employer-logo/3944400.png,https://api.hh.ru/vacancies?employer_id=5488399,True,Понимание архитектуры хранилищ данных и методологий проектирования(<highlighttext>Data</highlighttext> Vault). Знание Python. Знание SQL на высоком уровне и опыт оптимизации запросов...,Разработка хранилища данных на базе Greenplum. Построение ETL-процессов поставки данных с помощью DBT и Airflow. Работа в продуктовой команде. ,remote,Удаленная работа,,,,,,,,,,,,,,,,,,,,,,
72737252,False,Data Engineer (Рекомендательная система),,False,False,,,,2023-02-21T08:45:08+0300,2023-02-21T08:45:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72737252,,https://api.hh.ru/vacancies/72737252?host=hh.ru,,https://hh.ru/vacancy/72737252,[],,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://hhcdn.ru/employer-logo-original/1033849.png,https://hhcdn.ru/employer-logo/5756156.png,https://hhcdn.ru/employer-logo/5756157.png,https://api.hh.ru/vacancies?employer_id=3529,True,Мотивация учиться и развиваться в области рекомендательных систем. Экспертное знание Python. Уверенное знание Spark (и желательно Pandas). Опыт написания промышленных...,Разработка продакшен-пайплайнов обработки данных. Продуктизация прототипов команды <highlighttext>Data</highlighttext> Science. Performance оптимизации кода по обработке больших массивов данных или онлайн...,fullDay,Полный день,,3529-3529-it,Сбер. IT,,,,,,,,,,,,,,,,,,,
68958646,False,Data engineer\analyst (развитие источников данных Big Data),,False,False,,,,2023-02-20T09:27:43+0300,2023-02-20T09:27:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68958646,,https://api.hh.ru/vacancies/68958646?host=hh.ru,,https://hh.ru/vacancy/68958646,[],,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,4219,Tele2,https://api.hh.ru/employers/4219,https://hh.ru/employer/4219,https://hhcdn.ru/employer-logo-original/231601.jpg,https://hhcdn.ru/employer-logo/615008.jpeg,https://hhcdn.ru/employer-logo/615009.jpeg,https://api.hh.ru/vacancies?employer_id=4219,True,Опыт работы c Airflow. Знание принципов feature <highlighttext>engineering</highlighttext> в машинном обучении. Общее понимание цикла построения ML модели. Желание разобраться в...,Основной миссией нашей команды является создание прототипов таблиц фичей и данных для команд <highlighttext>Data</highlighttext> Scientists и <highlighttext>Data</highlighttext> Analysts. ,fullDay,Полный день,,,,деревня Румянцево,,офисный парк Комсити,55.634552,37.430983,,"деревня Румянцево, офисный парк Комсити",,"[{'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}]",6240503,,Румянцево,Сокольническая,1.513,1,55.633,37.4419,30923,https://hh.ru/interview/30923?employerId=4219
76225045,False,Data Engineer (DWH),,False,False,,,,2023-02-20T14:11:34+0300,2023-02-20T14:11:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76225045,,https://api.hh.ru/vacancies/76225045?host=hh.ru,,https://hh.ru/vacancy/76225045,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,19989,ЕВРАЗ,https://api.hh.ru/employers/19989,https://hh.ru/employer/19989,https://hhcdn.ru/employer-logo-original/782717.png,https://hhcdn.ru/employer-logo/3571759.png,https://hhcdn.ru/employer-logo/3571760.png,https://api.hh.ru/vacancies?employer_id=19989,True,Высшее образование (it). Принципы построения и типовых моделей хранилищ и витрин данных (практический опыт и теоретические знания). Greenplum (MPP – архитектура...,"Разработка хранилища данных на базе Greenplum, витрин данных на ClickHouse. Разработка ETL-процессов поставки данных с помощью Kafka / NiFi / Airflow...",remote,Удаленная работа,,19989-19989-IT,ЕВРАЗ. ИТ-специалисты,,,,,,,,,,,,,,,,,,,
76395333,False,Data Engineer (Hadoop),,False,False,,,,2023-02-20T16:12:16+0300,2023-02-20T16:12:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76395333,,https://api.hh.ru/vacancies/76395333?host=hh.ru,,https://hh.ru/vacancy/76395333,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://hhcdn.ru/employer-logo-original/1033849.png,https://hhcdn.ru/employer-logo/5756156.png,https://hhcdn.ru/employer-logo/5756157.png,https://api.hh.ru/vacancies?employer_id=3529,True,...понимание механизмов работы систем функционального и автоматизированного тестирования. Опыт администрирования Linux (предпочтение RHEL/CentOS). Желание развиваться в направлении Big <highlighttext>Data</highlighttext>.,"Разработка дополнительной функциональности для компонентов продукта. Проработка решений и e2e тестирование ETL интеграций. R&D, реализация пилотов по...",fullDay,Полный день,,3529-3529-prof,Сбер для экспертов,,,,,,,,,,,,,,,,,,,
76006484,False,SQL разработчик / Data engineer (DWH),,False,False,,,,2023-02-13T14:01:14+0300,2023-02-13T14:01:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76006484,,https://api.hh.ru/vacancies/76006484?host=hh.ru,,https://hh.ru/vacancy/76006484,[],,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,1,Москва,https://api.hh.ru/areas/1,,,,,open,Открытая,560786,Сравни,https://api.hh.ru/employers/560786,https://hh.ru/employer/560786,https://hhcdn.ru/employer-logo-original/950854.png,https://hhcdn.ru/employer-logo/4243952.png,https://hhcdn.ru/employer-logo/4243953.png,https://api.hh.ru/vacancies?employer_id=560786,True,Опыт работы на позиции <highlighttext>Data</highlighttext> <highlighttext>Engineer</highlighttext>/SQL Developer/BI Developer не менее двух лет. Глубокое знание SQL и умение разобраться...,ETL на Python+Prefect с ~15к сборок в сутки. Системы отчетности: PowerBI. Построение слоя <highlighttext>data</highlighttext> mart (витрины данных) в DWH. ,fullDay,Полный день,,,,Москва,бульвар Энтузиастов,2,55.746405,37.682592,,"Москва, бульвар Энтузиастов, 2",,"[{'station_name': 'Площадь Ильича', 'line_name': 'Калининская', 'station_id': '8.112', 'line_id': '8', 'lat': 55.747115, 'lng': 37.680726}, {'station_name': 'Римская', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.113', 'line_id': '10', 'lat': 55.747027, 'lng': 37.679996}]",624419,,Площадь Ильича,Калининская,8.112,8,55.747115,37.680726,,
